Iteration, Throughput, GoSAgg, GoSSep
0, 124100, 149, 1241
1, 125700, 151, 1257
2, 127200, 153, 1272
3, 128500, 155, 1285
4, 129600, 157, 1296
5, 130100, 158, 1301
6, 130500, 159, 1305
7, 131200, 160, 1312
8, 131700, 161, 1317
9, 131800, 161, 1318
10, 131900, 161, 1319
11, 131900, 161, 1319
12, 131900, 161, 1319
13, 131900, 161, 1319
14, 132000, 161, 1320
15, 132000, 161, 1320
16, 132000, 161, 1320
17, 132100, 161, 1321
18, 132500, 162, 1325
19, 132500, 162, 1325
20, 132500, 162, 1325
21, 132500, 162, 1325
22, 132500, 162, 1325
23, 132500, 162, 1325
24, 132500, 162, 1325
25, 132500, 162, 1325
26, 133000, 163, 1330
27, 133000, 163, 1330
28, 133000, 163, 1330
29, 133000, 163, 1330
30, 133000, 163, 1330
31, 133000, 163, 1330
32, 133700, 164, 1337
33, 134600, 165, 1346
34, 135100, 166, 1351
35, 135100, 166, 1351
36, 135100, 166, 1351
37, 135100, 166, 1351
38, 135100, 166, 1351
39, 135100, 166, 1351
40, 135100, 166, 1351
41, 135100, 166, 1351
42, 135100, 166, 1351
43, 135100, 166, 1351
44, 135200, 166, 1352
45, 135100, 166, 1351
46, 135200, 166, 1352
47, 135100, 166, 1351
48, 135100, 166, 1351
49, 135800, 167, 1358
50, 135800, 167, 1358
51, 135800, 167, 1358
52, 135800, 167, 1358
53, 135800, 167, 1358
54, 135800, 167, 1358
55, 135800, 167, 1358
56, 135800, 167, 1358
57, 135800, 167, 1358
58, 135800, 167, 1358
59, 135800, 167, 1358
60, 135800, 167, 1358
61, 135800, 167, 1358
62, 135800, 167, 1358
63, 135900, 167, 1359
64, 135900, 167, 1359
65, 135900, 167, 1359
66, 135900, 167, 1359
67, 136000, 167, 1360
68, 136000, 167, 1360
69, 135900, 167, 1359
70, 135900, 167, 1359
71, 135900, 167, 1359
72, 135900, 167, 1359
73, 135900, 167, 1359
74, 135900, 167, 1359
75, 135800, 167, 1358
76, 136300, 168, 1363
77, 136300, 168, 1363
78, 136300, 168, 1363
79, 136300, 168, 1363
80, 136300, 168, 1363
81, 136300, 168, 1363
82, 136300, 168, 1363
83, 136300, 168, 1363
84, 136300, 168, 1363
85, 136300, 168, 1363
86, 136300, 168, 1363
87, 136400, 168, 1364
88, 136400, 168, 1364
89, 136400, 168, 1364
90, 136400, 168, 1364
91, 136300, 168, 1363
92, 136300, 168, 1363
93, 136400, 168, 1364
94, 136600, 168, 1366
95, 136600, 168, 1366
96, 136600, 168, 1366
97, 136500, 168, 1365
98, 136600, 168, 1366
99, 136500, 168, 1365
100, 137100, 169, 1371
101, 137200, 169, 1372
102, 137200, 169, 1372
103, 137700, 170, 1377
104, 137800, 170, 1378
105, 137800, 170, 1378
106, 138200, 170, 1382
107, 138100, 170, 1381
108, 138200, 170, 1382
109, 138100, 170, 1381
110, 138200, 170, 1382
111, 138300, 170, 1383
112, 138300, 170, 1383
113, 138400, 170, 1384
114, 138300, 170, 1383
115, 138400, 170, 1384
116, 138300, 170, 1383
117, 138400, 170, 1384
118, 138300, 170, 1383
119, 138300, 170, 1383
120, 138200, 170, 1382
121, 138200, 170, 1382
122, 138300, 170, 1383
123, 138300, 170, 1383
124, 138300, 170, 1383
125, 138200, 170, 1382
126, 138200, 170, 1382
127, 138200, 170, 1382
128, 138200, 170, 1382
129, 138200, 170, 1382
130, 138200, 170, 1382
131, 138200, 170, 1382
132, 138100, 170, 1381
133, 138100, 170, 1381
134, 138500, 171, 1385
135, 138500, 171, 1385
136, 138500, 171, 1385
137, 138900, 172, 1389
138, 138900, 172, 1389
139, 138900, 172, 1389
140, 139100, 172, 1391
141, 139000, 172, 1390
142, 138900, 172, 1389
143, 139000, 172, 1390
144, 138900, 172, 1389
145, 138900, 172, 1389
146, 138900, 172, 1389
147, 138900, 172, 1389
148, 138900, 172, 1389
149, 138900, 172, 1389
150, 138900, 172, 1389
151, 138900, 172, 1389
152, 138900, 172, 1389
153, 138900, 172, 1389
154, 138800, 172, 1388
155, 138900, 172, 1389
156, 138800, 172, 1388
157, 138900, 172, 1389
158, 139600, 173, 1396
159, 140000, 174, 1400
160, 139900, 174, 1399
161, 140000, 174, 1400
162, 140100, 174, 1401
163, 140200, 174, 1402
164, 140700, 175, 1407
165, 140700, 175, 1407
166, 140700, 175, 1407
167, 140700, 175, 1407
168, 140700, 175, 1407
169, 140700, 175, 1407
170, 140600, 175, 1406
171, 140600, 175, 1406
172, 140500, 175, 1405
173, 140500, 175, 1405
174, 140500, 175, 1405
175, 140500, 175, 1405
176, 140500, 175, 1405
177, 140500, 175, 1405
178, 140500, 175, 1405
179, 140500, 175, 1405
180, 140500, 175, 1405
181, 141200, 176, 1412
182, 141300, 176, 1413
183, 141300, 176, 1413
184, 141300, 176, 1413
185, 141300, 176, 1413
186, 141300, 176, 1413
187, 141300, 176, 1413
188, 141300, 176, 1413
189, 141300, 176, 1413
190, 141300, 176, 1413
191, 141200, 176, 1412
192, 141200, 176, 1412
193, 141200, 176, 1412
194, 141200, 176, 1412
195, 141100, 176, 1411
196, 141200, 176, 1412
197, 141200, 176, 1412
198, 141200, 176, 1412
199, 141100, 176, 1411
200, 141100, 176, 1411
201, 141600, 177, 1416
202, 142000, 178, 1420
203, 142000, 178, 1420
204, 142000, 178, 1420
205, 142000, 178, 1420
206, 141900, 178, 1419
207, 141900, 178, 1419
208, 142000, 178, 1420
209, 142000, 178, 1420
210, 141900, 178, 1419
211, 141700, 178, 1417
212, 141700, 178, 1417
213, 141900, 178, 1419
214, 141900, 178, 1419
215, 142000, 178, 1420
216, 141900, 178, 1419
217, 142000, 178, 1420
218, 141900, 178, 1419
219, 141900, 178, 1419
220, 141900, 178, 1419
221, 141900, 178, 1419
222, 141900, 178, 1419
223, 141900, 178, 1419
224, 141900, 178, 1419
225, 142600, 179, 1426
226, 143100, 180, 1431
227, 143100, 180, 1431
228, 143100, 180, 1431
229, 143000, 180, 1430
230, 142900, 180, 1429
231, 142900, 180, 1429
232, 142900, 180, 1429
233, 142800, 180, 1428
234, 142900, 180, 1429
235, 142900, 180, 1429
236, 142700, 180, 1427
237, 142800, 180, 1428
238, 142700, 180, 1427
239, 143300, 181, 1433
240, 143400, 181, 1434
241, 143400, 181, 1434
242, 143400, 181, 1434
243, 143400, 181, 1434
244, 143300, 181, 1433
245, 143300, 181, 1433
246, 143300, 181, 1433
247, 143300, 181, 1433
248, 143300, 181, 1433
249, 143300, 181, 1433
250, 143200, 181, 1432
251, 143200, 181, 1432
252, 143200, 181, 1432
253, 143200, 181, 1432
254, 143200, 181, 1432
255, 143200, 181, 1432
256, 143200, 181, 1432
257, 143200, 181, 1432
258, 143200, 181, 1432
259, 143200, 181, 1432
260, 143200, 181, 1432
261, 143200, 181, 1432
262, 143300, 181, 1433
263, 143300, 181, 1433
264, 143600, 181, 1436
265, 144100, 182, 1441
266, 144100, 182, 1441
267, 144100, 182, 1441
268, 144100, 182, 1441
269, 144000, 182, 1440
270, 144100, 182, 1441
271, 144000, 182, 1440
272, 143900, 182, 1439
273, 144000, 182, 1440
274, 144000, 182, 1440
275, 144000, 182, 1440
276, 144000, 182, 1440
277, 144000, 182, 1440
278, 144000, 182, 1440
279, 143900, 182, 1439
280, 143800, 182, 1438
281, 143800, 182, 1438
282, 143800, 182, 1438
283, 143700, 182, 1437
284, 143600, 182, 1436
285, 143500, 182, 1435
286, 143500, 182, 1435
287, 143500, 182, 1435
288, 143500, 182, 1435
289, 143500, 182, 1435
290, 143500, 182, 1435
291, 143500, 182, 1435
292, 143500, 182, 1435
293, 143500, 182, 1435
294, 143500, 182, 1435
295, 143500, 182, 1435
296, 143500, 182, 1435
297, 143500, 182, 1435
298, 143600, 182, 1436
299, 143700, 182, 1437
300, 143700, 182, 1437
301, 143700, 182, 1437
302, 143700, 182, 1437
303, 143700, 182, 1437
304, 143500, 182, 1435
305, 143600, 182, 1436
306, 143500, 182, 1435
307, 143400, 182, 1434
308, 143400, 182, 1434
309, 143400, 182, 1434
310, 143400, 182, 1434
311, 143400, 182, 1434
312, 143400, 182, 1434
313, 143500, 182, 1435
314, 143500, 182, 1435
315, 143500, 182, 1435
316, 143500, 182, 1435
317, 143500, 182, 1435
318, 143500, 182, 1435
319, 143500, 182, 1435
320, 143500, 182, 1435
321, 143500, 182, 1435
322, 143500, 182, 1435
323, 143500, 182, 1435
324, 143500, 182, 1435
325, 143500, 182, 1435
326, 143900, 183, 1439
327, 143900, 183, 1439
328, 143900, 183, 1439
329, 143900, 183, 1439
330, 143900, 183, 1439
331, 143800, 183, 1438
332, 143900, 183, 1439
333, 143900, 183, 1439
334, 143900, 183, 1439
335, 143900, 183, 1439
336, 143900, 183, 1439
337, 143900, 183, 1439
338, 143900, 183, 1439
339, 143900, 183, 1439
340, 143900, 183, 1439
341, 143800, 183, 1438
342, 143800, 183, 1438
343, 143700, 183, 1437
344, 143700, 183, 1437
345, 143700, 183, 1437
346, 143700, 183, 1437
347, 143600, 183, 1436
348, 143600, 183, 1436
349, 143600, 183, 1436
350, 143900, 183, 1439
351, 143900, 183, 1439
352, 143800, 183, 1438
353, 143900, 183, 1439
354, 143800, 183, 1438
355, 143900, 183, 1439
356, 144100, 183, 1441
357, 144100, 183, 1441
358, 144000, 183, 1440
359, 144100, 183, 1441
360, 144000, 183, 1440
361, 144100, 183, 1441
362, 144000, 183, 1440
363, 144100, 183, 1441
364, 144000, 183, 1440
365, 143900, 183, 1439
366, 143800, 183, 1438
367, 143900, 183, 1439
368, 143800, 183, 1438
369, 143900, 183, 1439
370, 143800, 183, 1438
371, 143800, 183, 1438
372, 143800, 183, 1438
373, 143800, 183, 1438
374, 143800, 183, 1438
375, 143800, 183, 1438
376, 143800, 183, 1438
377, 143800, 183, 1438
378, 143800, 183, 1438
379, 143800, 183, 1438
380, 143700, 183, 1437
381, 143700, 183, 1437
382, 143700, 183, 1437
383, 143700, 183, 1437
384, 143700, 183, 1437
385, 143700, 183, 1437
386, 143700, 183, 1437
387, 143600, 183, 1436
388, 143600, 183, 1436
389, 143600, 183, 1436
390, 143500, 183, 1435
391, 143600, 183, 1436
392, 143600, 183, 1436
393, 144200, 184, 1442
394, 144100, 184, 1441
395, 144200, 184, 1442
396, 144000, 184, 1440
397, 144200, 184, 1442
398, 144000, 184, 1440
399, 144200, 184, 1442
400, 144000, 184, 1440
401, 144200, 184, 1442
402, 144000, 184, 1440
403, 144000, 184, 1440
404, 143900, 184, 1439
405, 143900, 184, 1439
406, 144000, 184, 1440
407, 144000, 184, 1440
408, 144000, 184, 1440
409, 144000, 184, 1440
410, 144000, 184, 1440
411, 144500, 185, 1445
412, 144400, 185, 1444
413, 144200, 185, 1442
414, 144700, 186, 1447
415, 144800, 186, 1448
416, 144900, 186, 1449
417, 144900, 186, 1449
418, 144900, 186, 1449
419, 144900, 186, 1449
420, 144900, 186, 1449
421, 144800, 186, 1448
422, 144700, 186, 1447
423, 144800, 186, 1448
424, 144800, 186, 1448
425, 144800, 186, 1448
426, 144800, 186, 1448
427, 144800, 186, 1448
428, 144600, 186, 1446
429, 144800, 186, 1448
430, 144600, 186, 1446
431, 144500, 186, 1445
432, 144500, 186, 1445
433, 144500, 186, 1445
434, 144300, 186, 1443
435, 144300, 186, 1443
436, 144800, 187, 1448
437, 144800, 187, 1448
438, 144800, 187, 1448
439, 145200, 188, 1452
440, 145200, 188, 1452
441, 145400, 188, 1454
442, 145500, 188, 1455
443, 145500, 188, 1455
444, 145500, 188, 1455
445, 145600, 188, 1456
446, 145600, 188, 1456
447, 145600, 188, 1456
448, 145600, 188, 1456
449, 145500, 188, 1455
450, 145400, 188, 1454
451, 145500, 188, 1455
452, 145400, 188, 1454
453, 145400, 188, 1454
454, 145300, 188, 1453
455, 145400, 188, 1454
456, 145300, 188, 1453
457, 145100, 187, 1451
458, 145000, 187, 1450
459, 144900, 187, 1449
460, 144900, 187, 1449
461, 144900, 187, 1449
462, 144900, 187, 1449
463, 144900, 187, 1449
464, 145300, 188, 1453
465, 145200, 188, 1452
466, 145200, 188, 1452
467, 145200, 188, 1452
468, 145200, 188, 1452
469, 145000, 188, 1450
470, 145200, 188, 1452
471, 145200, 188, 1452
472, 145200, 188, 1452
473, 145300, 188, 1453
474, 145300, 188, 1453
475, 145300, 188, 1453
476, 145300, 188, 1453
477, 145200, 188, 1452
478, 145200, 188, 1452
479, 145000, 188, 1450
480, 145200, 188, 1452
481, 145000, 188, 1450
482, 145200, 188, 1452
483, 145800, 189, 1458
484, 145600, 189, 1456
485, 145600, 189, 1456
486, 145600, 189, 1456
487, 145600, 189, 1456
488, 145600, 189, 1456
489, 145400, 189, 1454
490, 145600, 189, 1456
491, 145700, 189, 1457
492, 145700, 189, 1457
493, 145600, 189, 1456
494, 145600, 189, 1456
495, 145700, 189, 1457
496, 145600, 189, 1456
497, 145400, 189, 1454
498, 145300, 189, 1453
499, 145800, 190, 1458
500, 145800, 190, 1458
501, 145800, 190, 1458
502, 145700, 190, 1457
503, 145600, 190, 1456
504, 145700, 190, 1457
505, 145700, 190, 1457
506, 145700, 190, 1457
507, 145500, 190, 1455
508, 145700, 190, 1457
509, 145500, 190, 1455
510, 145700, 190, 1457
511, 145500, 190, 1455
512, 145400, 190, 1454
513, 145900, 191, 1459
514, 145800, 191, 1458
515, 145800, 191, 1458
516, 145800, 190, 1458
517, 145900, 190, 1459
518, 145900, 190, 1459
519, 145900, 190, 1459
520, 145900, 190, 1459
521, 145900, 190, 1459
522, 145900, 190, 1459
523, 145900, 190, 1459
524, 145900, 190, 1459
525, 145900, 190, 1459
526, 145900, 190, 1459
527, 145900, 190, 1459
528, 145900, 190, 1459
529, 145900, 190, 1459
530, 145900, 190, 1459
531, 145900, 190, 1459
532, 145800, 190, 1458
533, 145800, 190, 1458
534, 145800, 190, 1458
535, 145800, 190, 1458
536, 145800, 190, 1458
537, 145600, 190, 1456
538, 145800, 190, 1458
539, 145600, 190, 1456
540, 145500, 190, 1455
541, 145300, 190, 1453
542, 145500, 190, 1455
543, 145300, 190, 1453
544, 145500, 190, 1455
545, 145300, 190, 1453
546, 145200, 190, 1452
547, 145300, 190, 1453
548, 145300, 190, 1453
549, 145300, 190, 1453
550, 145100, 190, 1451
551, 145100, 190, 1451
552, 144900, 189, 1449
553, 145600, 190, 1456
554, 145600, 190, 1456
555, 145600, 190, 1456
556, 145800, 190, 1458
557, 145900, 190, 1459
558, 145900, 190, 1459
559, 146000, 190, 1460
560, 146000, 190, 1460
561, 145900, 190, 1459
562, 146000, 190, 1460
563, 146000, 190, 1460
564, 146000, 190, 1460
565, 146300, 190, 1463
566, 146300, 190, 1463
567, 146100, 190, 1461
568, 146500, 191, 1465
569, 146400, 191, 1464
570, 146200, 191, 1462
571, 146100, 191, 1461
572, 146100, 191, 1461
573, 146000, 191, 1460
574, 146100, 191, 1461
575, 146100, 191, 1461
576, 146100, 191, 1461
577, 146100, 191, 1461
578, 145900, 191, 1459
579, 146000, 190, 1460
580, 146000, 190, 1460
581, 146000, 190, 1460
582, 146000, 190, 1460
583, 146000, 190, 1460
584, 146100, 190, 1461
585, 146000, 190, 1460
586, 146200, 190, 1462
587, 146100, 190, 1461
588, 146200, 190, 1462
589, 146100, 190, 1461
590, 146100, 190, 1461
591, 146200, 190, 1462
592, 146300, 190, 1463
593, 146200, 190, 1462
594, 146200, 190, 1462
595, 146000, 190, 1460
596, 145800, 190, 1458
597, 146000, 190, 1460
598, 145800, 190, 1458
599, 145700, 190, 1457
600, 145900, 190, 1459
601, 146000, 190, 1460
602, 145900, 190, 1459
603, 145900, 190, 1459
604, 145700, 190, 1457
605, 145800, 190, 1458
606, 145700, 190, 1457
607, 145700, 190, 1457
608, 145500, 190, 1455
609, 145600, 190, 1456
610, 145600, 190, 1456
611, 145500, 190, 1455
612, 145600, 190, 1456
613, 145600, 190, 1456
614, 145600, 190, 1456
615, 145500, 190, 1455
616, 145500, 190, 1455
617, 145500, 190, 1455
618, 145400, 190, 1454
619, 145300, 190, 1453
620, 145400, 190, 1454
621, 145200, 190, 1452
622, 145400, 190, 1454
623, 145200, 190, 1452
624, 145400, 190, 1454
625, 145200, 190, 1452
626, 145400, 190, 1454
627, 145400, 190, 1454
628, 145400, 190, 1454
629, 145200, 190, 1452
630, 145000, 190, 1450
631, 145200, 190, 1452
632, 145000, 189, 1450
633, 144800, 189, 1448
634, 144800, 189, 1448
635, 144700, 189, 1447
636, 144700, 189, 1447
637, 144700, 189, 1447
638, 144700, 189, 1447
639, 144800, 189, 1448
640, 144800, 189, 1448
641, 144800, 189, 1448
642, 144800, 189, 1448
643, 144800, 189, 1448
644, 144800, 189, 1448
645, 144800, 189, 1448
646, 144800, 189, 1448
647, 144800, 189, 1448
648, 144800, 189, 1448
649, 144800, 189, 1448
650, 144800, 189, 1448
651, 144800, 189, 1448
652, 145100, 189, 1451
653, 145100, 189, 1451
654, 145100, 189, 1451
655, 145100, 189, 1451
656, 145000, 189, 1450
657, 144900, 189, 1449
658, 144900, 189, 1449
659, 144800, 189, 1448
660, 145000, 189, 1450
661, 144900, 189, 1449
662, 145000, 189, 1450
663, 144900, 189, 1449
664, 145000, 189, 1450
665, 145000, 189, 1450
666, 145000, 189, 1450
667, 145000, 189, 1450
668, 145000, 189, 1450
669, 145300, 189, 1453
670, 145300, 189, 1453
671, 145300, 189, 1453
672, 145300, 189, 1453
673, 145200, 189, 1452
674, 145300, 189, 1453
675, 145200, 189, 1452
676, 145300, 189, 1453
677, 145200, 189, 1452
678, 145300, 189, 1453
679, 145200, 189, 1452
680, 145100, 189, 1451
681, 145100, 189, 1451
682, 145000, 189, 1450
683, 145100, 189, 1451
684, 145100, 189, 1451
685, 145000, 189, 1450
686, 145100, 189, 1451
687, 145100, 189, 1451
688, 145000, 189, 1450
689, 145000, 189, 1450
690, 145100, 189, 1451
691, 145100, 189, 1451
692, 145200, 189, 1452
693, 145200, 189, 1452
694, 145100, 189, 1451
695, 145000, 189, 1450
696, 144900, 189, 1449
697, 144800, 189, 1448
698, 144700, 189, 1447
699, 144700, 189, 1447
700, 144600, 189, 1446
701, 144700, 189, 1447
702, 144700, 189, 1447
703, 144600, 189, 1446
704, 144700, 189, 1447
705, 144800, 189, 1448
706, 144900, 189, 1449
707, 144800, 189, 1448
708, 144900, 189, 1449
709, 144600, 189, 1446
710, 144900, 189, 1449
711, 144900, 189, 1449
712, 145100, 190, 1451
713, 145100, 190, 1451
714, 145200, 190, 1452
715, 145200, 190, 1452
716, 145200, 190, 1452
717, 145600, 191, 1456
718, 145600, 191, 1456
719, 145600, 191, 1456
720, 145600, 191, 1456
721, 145600, 191, 1456
722, 145800, 191, 1458
723, 145800, 191, 1458
724, 145800, 191, 1458
725, 145800, 191, 1458
726, 145800, 191, 1458
727, 145800, 191, 1458
728, 145800, 191, 1458
729, 145700, 191, 1457
730, 145700, 191, 1457
731, 145700, 191, 1457
732, 145800, 191, 1458
733, 145700, 191, 1457
734, 145600, 191, 1456
735, 145600, 191, 1456
736, 145500, 191, 1455
737, 145700, 191, 1457
738, 145800, 191, 1458
739, 146200, 192, 1462
740, 146100, 192, 1461
741, 145900, 192, 1459
742, 145900, 192, 1459
743, 146200, 192, 1462
744, 146200, 192, 1462
745, 146100, 192, 1461
746, 146100, 192, 1461
747, 146300, 192, 1463
748, 146300, 192, 1463
749, 146100, 192, 1461
750, 146300, 192, 1463
751, 146100, 192, 1461
752, 146300, 192, 1463
753, 146500, 192, 1465
754, 146500, 192, 1465
755, 146300, 192, 1463
756, 146200, 192, 1462
757, 146100, 192, 1461
758, 146000, 192, 1460
759, 146000, 192, 1460
760, 145800, 192, 1458
761, 145600, 192, 1456
762, 145500, 192, 1455
763, 145300, 192, 1453
764, 145600, 192, 1456
765, 145600, 192, 1456
766, 145500, 192, 1455
767, 145600, 192, 1456
768, 145500, 192, 1455
769, 145500, 192, 1455
770, 145300, 192, 1453
771, 145100, 191, 1451
772, 145200, 191, 1452
773, 145200, 191, 1452
774, 145000, 191, 1450
775, 145000, 191, 1450
776, 145100, 191, 1451
777, 145100, 191, 1451
778, 145100, 191, 1451
779, 145100, 191, 1451
780, 145000, 191, 1450
781, 144900, 191, 1449
782, 145000, 191, 1450
783, 144900, 191, 1449
784, 145000, 191, 1450
785, 145000, 191, 1450
786, 145000, 191, 1450
787, 145000, 191, 1450
788, 145000, 191, 1450
789, 145000, 191, 1450
790, 145200, 191, 1452
791, 145100, 191, 1451
792, 145000, 191, 1450
793, 144800, 191, 1448
794, 144600, 191, 1446
795, 144600, 191, 1446
796, 144600, 191, 1446
797, 144400, 190, 1444
798, 144500, 190, 1445
799, 144700, 190, 1447
800, 144900, 190, 1449
801, 144900, 190, 1449
802, 144800, 190, 1448
803, 144800, 190, 1448
804, 145000, 190, 1450
805, 145400, 191, 1454
806, 145400, 191, 1454
807, 145400, 191, 1454
808, 145800, 192, 1458
809, 145700, 192, 1457
810, 145500, 192, 1455
811, 145600, 192, 1456
812, 145500, 192, 1455
813, 145600, 192, 1456
814, 145400, 192, 1454
815, 145600, 192, 1456
816, 145400, 192, 1454
817, 145200, 192, 1452
818, 145200, 192, 1452
819, 145500, 192, 1455
820, 145500, 192, 1455
821, 145500, 192, 1455
822, 145500, 192, 1455
823, 145400, 192, 1454
824, 145500, 192, 1455
825, 145400, 192, 1454
826, 145500, 192, 1455
827, 145500, 192, 1455
828, 145500, 192, 1455
829, 145300, 192, 1453
830, 145400, 192, 1454
831, 145400, 192, 1454
832, 145500, 192, 1455
833, 145600, 192, 1456
834, 145600, 192, 1456
835, 145600, 192, 1456
836, 145600, 192, 1456
837, 145600, 192, 1456
838, 145600, 192, 1456
839, 145500, 192, 1455
840, 145500, 192, 1455
841, 145500, 192, 1455
842, 145400, 192, 1454
843, 145500, 192, 1455
844, 145400, 192, 1454
845, 145300, 192, 1453
846, 145300, 192, 1453
847, 145300, 192, 1453
848, 145500, 192, 1455
849, 145500, 192, 1455
850, 145700, 192, 1457
851, 145800, 192, 1458
852, 145700, 192, 1457
853, 145700, 192, 1457
854, 145700, 192, 1457
855, 145900, 192, 1459
856, 146000, 192, 1460
857, 145900, 192, 1459
858, 146200, 192, 1462
859, 146500, 193, 1465
860, 146300, 193, 1463
861, 146500, 193, 1465
862, 146300, 193, 1463
863, 146300, 193, 1463
864, 146300, 193, 1463
865, 146200, 193, 1462
866, 146400, 193, 1464
867, 146500, 193, 1465
868, 146200, 193, 1462
869, 146500, 193, 1465
870, 146200, 193, 1462
871, 146500, 193, 1465
872, 146200, 193, 1462
873, 146400, 193, 1464
874, 146400, 193, 1464
875, 146600, 193, 1466
876, 146400, 193, 1464
877, 146500, 193, 1465
878, 146400, 193, 1464
879, 146400, 193, 1464
880, 146400, 193, 1464
881, 146200, 193, 1462
882, 146300, 193, 1463
883, 146200, 193, 1462
884, 146300, 193, 1463
885, 146100, 193, 1461
886, 146200, 193, 1462
887, 145900, 192, 1459
888, 146400, 193, 1464
889, 146500, 193, 1465
890, 146500, 193, 1465
891, 146500, 193, 1465
892, 146400, 193, 1464
893, 146500, 193, 1465
894, 146400, 193, 1464
895, 146500, 193, 1465
896, 146600, 193, 1466
897, 146500, 193, 1465
898, 146500, 193, 1465
899, 146600, 193, 1466
900, 146500, 193, 1465
901, 146700, 193, 1467
902, 146400, 193, 1464
903, 146700, 193, 1467
904, 146400, 193, 1464
905, 146600, 193, 1466
906, 146600, 193, 1466
907, 146800, 193, 1468
908, 146800, 193, 1468
909, 146800, 193, 1468
910, 146500, 193, 1465
911, 146400, 192, 1464
912, 146300, 192, 1463
913, 146200, 192, 1462
914, 145900, 192, 1459
915, 146200, 192, 1462
916, 145900, 192, 1459
917, 146100, 192, 1461
918, 146400, 192, 1464
919, 146100, 192, 1461
920, 146100, 192, 1461
921, 146100, 192, 1461
922, 146100, 192, 1461
923, 146100, 192, 1461
924, 146100, 192, 1461
925, 145900, 191, 1459
926, 146300, 192, 1463
927, 146400, 192, 1464
928, 146400, 192, 1464
929, 146500, 192, 1465
930, 146600, 192, 1466
931, 146600, 192, 1466
932, 146900, 192, 1469
933, 146800, 192, 1468
934, 146800, 192, 1468
935, 146900, 192, 1469
936, 147000, 192, 1470
937, 146900, 192, 1469
938, 146900, 192, 1469
939, 146900, 192, 1469
940, 146900, 192, 1469
941, 146900, 192, 1469
942, 146900, 192, 1469
943, 147300, 193, 1473
944, 147100, 193, 1471
945, 147100, 193, 1471
946, 147100, 193, 1471
947, 147100, 192, 1471
948, 147400, 193, 1474
949, 147500, 193, 1475
950, 147400, 193, 1474
951, 147400, 193, 1474
952, 147300, 193, 1473
953, 147400, 193, 1474
954, 147600, 193, 1476
955, 147500, 193, 1475
956, 147500, 193, 1475
957, 147400, 193, 1474
958, 147500, 193, 1475
959, 147400, 193, 1474
960, 147500, 193, 1475
961, 147300, 193, 1473
962, 147400, 193, 1474
963, 147200, 193, 1472
964, 147200, 193, 1472
965, 147200, 193, 1472
966, 147200, 193, 1472
967, 147300, 193, 1473
968, 147700, 194, 1477
969, 147700, 194, 1477
970, 147500, 194, 1475
971, 147600, 194, 1476
972, 147500, 194, 1475
973, 147500, 194, 1475
974, 147300, 194, 1473
975, 147500, 194, 1475
976, 147300, 194, 1473
977, 147500, 194, 1475
978, 147300, 194, 1473
979, 147400, 194, 1474
980, 147400, 194, 1474
981, 147400, 194, 1474
982, 147400, 194, 1474
983, 147400, 194, 1474
984, 147400, 194, 1474
985, 147400, 194, 1474
986, 147400, 194, 1474
987, 147400, 194, 1474
988, 147400, 194, 1474
989, 147300, 194, 1473
990, 147100, 194, 1471
991, 147000, 194, 1470
992, 147400, 195, 1474
993, 147400, 195, 1474
994, 147400, 195, 1474
995, 147700, 195, 1477
996, 147500, 195, 1475
997, 147700, 195, 1477
998, 148000, 195, 1480
999, 147700, 195, 1477
1000, 148000, 195, 1480
1001, 147700, 195, 1477
1002, 147700, 195, 1477
1003, 147700, 195, 1477
1004, 147600, 195, 1476
1005, 147400, 195, 1474
1006, 146900, 194, 1469
1007, 146900, 194, 1469
1008, 147100, 194, 1471
1009, 146900, 194, 1469
1010, 147100, 194, 1471
1011, 147000, 194, 1470
1012, 146700, 193, 1467
1013, 146900, 193, 1469
1014, 146700, 193, 1467
1015, 146800, 193, 1468
1016, 146500, 193, 1465
1017, 146400, 192, 1464
1018, 146300, 192, 1463
1019, 146200, 192, 1462
1020, 146300, 192, 1463
1021, 146400, 192, 1464
1022, 146500, 192, 1465
1023, 146400, 192, 1464
1024, 146400, 192, 1464
1025, 146400, 192, 1464
1026, 146400, 192, 1464
1027, 146400, 192, 1464
1028, 146400, 192, 1464
1029, 146400, 192, 1464
1030, 146400, 192, 1464
1031, 146600, 192, 1466
1032, 146700, 192, 1467
1033, 146500, 192, 1465
1034, 146600, 192, 1466
1035, 146500, 192, 1465
1036, 146600, 192, 1466
1037, 146600, 192, 1466
1038, 146600, 192, 1466
1039, 146800, 192, 1468
1040, 146600, 192, 1466
1041, 146800, 192, 1468
1042, 146600, 192, 1466
1043, 146800, 192, 1468
1044, 146600, 192, 1466
1045, 146500, 192, 1465
1046, 146600, 192, 1466
1047, 146700, 192, 1467
1048, 146700, 192, 1467
1049, 146800, 192, 1468
1050, 146500, 192, 1465
1051, 146700, 192, 1467
1052, 146400, 191, 1464
1053, 146400, 191, 1464
1054, 146300, 191, 1463
1055, 146400, 191, 1464
1056, 146400, 191, 1464
1057, 146400, 191, 1464
1058, 146300, 191, 1463
1059, 146900, 192, 1469
1060, 146900, 192, 1469
1061, 146900, 192, 1469
1062, 146900, 192, 1469
1063, 146800, 192, 1468
1064, 146900, 192, 1469
1065, 146900, 192, 1469
1066, 146700, 192, 1467
1067, 146900, 192, 1469
1068, 146900, 192, 1469
